time	H2	O2	H2O	OH	H	HO2	O	N2
933	0.0645428	0.112316	0.00520926	0.0830129	0.772045	0.00342203	0.659684	0.01
934	0.0644835	0.11213	0.00521243	0.0830582	0.772111	0.00342353	0.660003	0.01
935	0.0644244	0.111945	0.00521559	0.0831035	0.772175	0.00342503	0.660321	0.01
936	0.0643656	0.111761	0.00521874	0.0831486	0.77224	0.00342653	0.660639	0.01
937	0.064307	0.111576	0.00522189	0.0831936	0.772304	0.00342802	0.660956	0.01
938	0.0642486	0.111392	0.00522503	0.0832385	0.772368	0.00342951	0.661273	0.01
939	0.0641904	0.111208	0.00522816	0.0832833	0.772431	0.00343099	0.661589	0.01
940	0.0641325	0.111025	0.00523128	0.0833281	0.772495	0.00343247	0.661905	0.01
941	0.0640747	0.110842	0.0052344	0.0833727	0.772558	0.00343394	0.66222	0.01
942	0.0640172	0.110659	0.0052375	0.0834172	0.77262	0.0034354	0.662535	0.01
943	0.0639599	0.110477	0.0052406	0.0834617	0.772682	0.00343686	0.662849	0.01
944	0.0639028	0.110294	0.00524369	0.083506	0.772744	0.00343832	0.663162	0.01
945	0.0638459	0.110113	0.00524678	0.0835503	0.772806	0.00343977	0.663475	0.01
946	0.0637892	0.109931	0.00524985	0.0835944	0.772867	0.00344121	0.663788	0.01
947	0.0637328	0.10975	0.00525292	0.0836385	0.772928	0.00344265	0.6641	0.01
948	0.0636765	0.109569	0.00525598	0.0836825	0.772989	0.00344409	0.664411	0.01
949	0.0636205	0.109388	0.00525903	0.0837263	0.77305	0.00344552	0.664722	0.01
950	0.0635646	0.109208	0.00526208	0.0837701	0.77311	0.00344695	0.665033	0.01
951	0.063509	0.109028	0.00526511	0.0838138	0.77317	0.00344837	0.665343	0.01
952	0.0634536	0.108848	0.00526814	0.0838574	0.773229	0.00344978	0.665652	0.01
953	0.0633984	0.108669	0.00527116	0.0839009	0.773288	0.00345119	0.665961	0.01
954	0.0633434	0.10849	0.00527417	0.0839443	0.773347	0.0034526	0.666269	0.01
955	0.0632885	0.108311	0.00527718	0.0839876	0.773406	0.003454	0.666577	0.01
956	0.0632339	0.108133	0.00528018	0.0840308	0.773464	0.00345539	0.666885	0.01
957	0.0631795	0.107955	0.00528317	0.0840739	0.773522	0.00345678	0.667191	0.01
958	0.0631254	0.107777	0.00528615	0.0841169	0.77358	0.00345817	0.667498	0.01
959	0.0630714	0.1076	0.00528913	0.0841599	0.773638	0.00345955	0.667804	0.01
960	0.0630176	0.107423	0.00529209	0.0842027	0.773695	0.00346093	0.668109	0.01
961	0.062964	0.107246	0.00529505	0.0842455	0.773752	0.0034623	0.668414	0.01
962	0.0629106	0.107069	0.00529801	0.0842881	0.773808	0.00346366	0.668718	0.01
963	0.0628574	0.106893	0.00530095	0.0843307	0.773865	0.00346503	0.669022	0.01
964	0.0628044	0.106717	0.00530389	0.0843732	0.773921	0.00346638	0.669325	0.01
965	0.0627516	0.106542	0.00530682	0.0844156	0.773977	0.00346773	0.669628	0.01
966	0.062699	0.106366	0.00530974	0.0844578	0.774032	0.00346908	0.66993	0.01
967	0.0626466	0.106191	0.00531266	0.0845	0.774087	0.00347042	0.670232	0.01
968	0.0625944	0.106017	0.00531557	0.0845421	0.774142	0.00347176	0.670533	0.01
969	0.0625423	0.105842	0.00531847	0.0845842	0.774197	0.00347309	0.670834	0.01
970	0.0624905	0.105668	0.00532136	0.0846261	0.774251	0.00347442	0.671134	0.01
971	0.0624389	0.105495	0.00532424	0.0846679	0.774305	0.00347574	0.671434	0.01
972	0.0623874	0.105321	0.00532712	0.0847097	0.774359	0.00347706	0.671733	0.01
973	0.0623362	0.105148	0.00532999	0.0847513	0.774413	0.00347837	0.672032	0.01
974	0.0622851	0.104975	0.00533286	0.0847929	0.774466	0.00347968	0.67233	0.01
975	0.0622343	0.104803	0.00533571	0.0848344	0.774519	0.00348098	0.672628	0.01
976	0.0621836	0.10463	0.00533856	0.0848758	0.774572	0.00348228	0.672925	0.01
977	0.0621331	0.104458	0.0053414	0.084917	0.774624	0.00348357	0.673222	0.01
978	0.0620828	0.104287	0.00534424	0.0849583	0.774677	0.00348486	0.673518	0.01
979	0.0620327	0.104115	0.00534706	0.0849994	0.774729	0.00348614	0.673814	0.01
980	0.0619827	0.103944	0.00534988	0.0850404	0.77478	0.00348742	0.674109	0.01
981	0.061933	0.103774	0.00535269	0.0850813	0.774832	0.0034887	0.674404	0.01
982	0.0618834	0.103603	0.0053555	0.0851222	0.774883	0.00348997	0.674698	0.01
983	0.0618341	0.103433	0.0053583	0.0851629	0.774934	0.00349123	0.674992	0.01
984	0.0617849	0.103263	0.00536109	0.0852036	0.774984	0.00349249	0.675285	0.01
985	0.0617359	0.103094	0.00536387	0.0852442	0.775035	0.00349375	0.675578	0.01
986	0.061687	0.102925	0.00536665	0.0852847	0.775085	0.003495	0.67587	0.01
987	0.0616384	0.102756	0.00536942	0.0853251	0.775135	0.00349624	0.676162	0.01
988	0.0615899	0.102587	0.00537218	0.0853654	0.775185	0.00349749	0.676453	0.01
989	0.0615416	0.102419	0.00537494	0.0854057	0.775234	0.00349872	0.676744	0.01
990	0.0614935	0.102251	0.00537768	0.0854458	0.775283	0.00349996	0.677035	0.01
991	0.0614456	0.102083	0.00538042	0.0854859	0.775332	0.00350118	0.677324	0.01
992	0.0613979	0.101915	0.00538316	0.0855258	0.775381	0.00350241	0.677614	0.01
993	0.0613503	0.101748	0.00538589	0.0855657	0.775429	0.00350362	0.677903	0.01
994	0.0613029	0.101581	0.00538861	0.0856055	0.775477	0.00350484	0.678191	0.01
995	0.0612557	0.101415	0.00539132	0.0856452	0.775525	0.00350605	0.678479	0.01
996	0.0612086	0.101248	0.00539403	0.0856849	0.775573	0.00350725	0.678767	0.01
997	0.0611618	0.101082	0.00539672	0.0857244	0.77562	0.00350845	0.679054	0.01
998	0.0611151	0.100917	0.00539942	0.0857638	0.775667	0.00350964	0.67934	0.01
999	0.0610685	0.100751	0.0054021	0.0858032	0.775714	0.00351084	0.679626	0.01
