time	H2	O2	H2O		OH		H		HO2		O		N2
111	0.5	0.5	9.11308e-040	7.90336e-026	3.17515e-012	3.76731e-025	1.36413e-012	0.1
112	0.5	0.5	9.36162e-040	8.04577e-026	3.2035e-012	3.83459e-025	1.37631e-012	0.1
113	0.5	0.5	9.61464e-040	8.18944e-026	3.23185e-012	3.90245e-025	1.38849e-012	0.1
114	0.5	0.5	9.87217e-040	8.33439e-026	3.2602e-012	3.97092e-025	1.40067e-012	0.1
115	0.5	0.5	1.01343e-039	8.4806e-026	3.28855e-012	4.03998e-025	1.41285e-012	0.1
116	0.5	0.5	1.0401e-039	8.62809e-026	3.31689e-012	4.10963e-025	1.42503e-012	0.1
117	0.5	0.5	1.06723e-039	8.77685e-026	3.34524e-012	4.17988e-025	1.43721e-012	0.1
118	0.5	0.5	1.09483e-039	8.92688e-026	3.37359e-012	4.25073e-025	1.44939e-012	0.1
119	0.5	0.5	1.1229e-039	9.07819e-026	3.40194e-012	4.32217e-025	1.46157e-012	0.1
120	0.5	0.5	1.15145e-039	9.23076e-026	3.43029e-012	4.39421e-025	1.47375e-012	0.1
121	0.5	0.5	1.18048e-039	9.38461e-026	3.45864e-012	4.46684e-025	1.48593e-012	0.1
122	0.5	0.5	1.20999e-039	9.53973e-026	3.48699e-012	4.54006e-025	1.49811e-012	0.1
123	0.5	0.5	1.23999e-039	9.69611e-026	3.51534e-012	4.61389e-025	1.51029e-012	0.1
124	0.5	0.5	1.27048e-039	9.85377e-026	3.54369e-012	4.6883e-025	1.52247e-012	0.1
125	0.5	0.5	1.30147e-039	1.00127e-025	3.57204e-012	4.76332e-025	1.53465e-012	0.1
126	0.5	0.5	1.33296e-039	1.01729e-025	3.60039e-012	4.83892e-025	1.54683e-012	0.1
127	0.5	0.5	1.36495e-039	1.03344e-025	3.62874e-012	4.91513e-025	1.55901e-012	0.1
128	0.5	0.5	1.39745e-039	1.04971e-025	3.65709e-012	4.99193e-025	1.57119e-012	0.1
129	0.5	0.5	1.43046e-039	1.06611e-025	3.68544e-012	5.06932e-025	1.58337e-012	0.1
130	0.5	0.5	1.46398e-039	1.08264e-025	3.71379e-012	5.14731e-025	1.59555e-012	0.1
131	0.5	0.5	1.49803e-039	1.0993e-025	3.74214e-012	5.2259e-025	1.60773e-012	0.1
132	0.5	0.5	1.5326e-039	1.11608e-025	3.77049e-012	5.30508e-025	1.61991e-012	0.1
133	0.5	0.5	1.5677e-039	1.13299e-025	3.79884e-012	5.38485e-025	1.63209e-012	0.1
134	0.5	0.5	1.60333e-039	1.15003e-025	3.82719e-012	5.46522e-025	1.64427e-012	0.1
135	0.5	0.5	1.63949e-039	1.1672e-025	3.85554e-012	5.54619e-025	1.65645e-012	0.1
136	0.5	0.5	1.6762e-039	1.18449e-025	3.88389e-012	5.62775e-025	1.66863e-012	0.1
137	0.5	0.5	1.71344e-039	1.20191e-025	3.91223e-012	5.70991e-025	1.68081e-012	0.1
138	0.5	0.5	1.75124e-039	1.21945e-025	3.94058e-012	5.79266e-025	1.69299e-012	0.1
139	0.5	0.5	1.78959e-039	1.23713e-025	3.96893e-012	5.87601e-025	1.70517e-012	0.1
140	0.5	0.5	1.82849e-039	1.25493e-025	3.99728e-012	5.95995e-025	1.71735e-012	0.1
141	0.5	0.5	1.86796e-039	1.27285e-025	4.02563e-012	6.04449e-025	1.72953e-012	0.1
142	0.5	0.5	1.90799e-039	1.29091e-025	4.05398e-012	6.12962e-025	1.74171e-012	0.1
143	0.5	0.5	1.94858e-039	1.30909e-025	4.08233e-012	6.21535e-025	1.75389e-012	0.1
144	0.5	0.5	1.98975e-039	1.3274e-025	4.11068e-012	6.30167e-025	1.76607e-012	0.1
145	0.5	0.5	2.03149e-039	1.34583e-025	4.13903e-012	6.38859e-025	1.77825e-012	0.1
146	0.5	0.5	2.07381e-039	1.3644e-025	4.16738e-012	6.47611e-025	1.79043e-012	0.1
147	0.5	0.5	2.11672e-039	1.38309e-025	4.19573e-012	6.56422e-025	1.80261e-012	0.1
148	0.5	0.5	2.16021e-039	1.40191e-025	4.22408e-012	6.65293e-025	1.81479e-012	0.1
149	0.5	0.5	2.2043e-039	1.42085e-025	4.25243e-012	6.74223e-025	1.82697e-012	0.1
150	0.5	0.5	2.24898e-039	1.43992e-025	4.28078e-012	6.83212e-025	1.83915e-012	0.1
151	0.5	0.5	2.29426e-039	1.45912e-025	4.30913e-012	6.92261e-025	1.85133e-012	0.1
152	0.5	0.5	2.34015e-039	1.47845e-025	4.33748e-012	7.0137e-025	1.86351e-012	0.1
153	0.5	0.5	2.38664e-039	1.4979e-025	4.36583e-012	7.10538e-025	1.87568e-012	0.1
154	0.5	0.5	2.43375e-039	1.51748e-025	4.39418e-012	7.19766e-025	1.88786e-012	0.1
155	0.5	0.5	2.48147e-039	1.53719e-025	4.42253e-012	7.29053e-025	1.90004e-012	0.1
156	0.5	0.5	2.52981e-039	1.55702e-025	4.45088e-012	7.384e-025	1.91222e-012	0.1
157	0.5	0.5	2.57877e-039	1.57699e-025	4.47923e-012	7.47807e-025	1.9244e-012	0.1
158	0.5	0.5	2.62836e-039	1.59707e-025	4.50757e-012	7.57273e-025	1.93658e-012	0.1
159	0.5	0.5	2.67859e-039	1.61729e-025	4.53592e-012	7.66798e-025	1.94876e-012	0.1
160	0.5	0.5	2.72945e-039	1.63763e-025	4.56427e-012	7.76383e-025	1.96094e-012	0.1
161	0.5	0.5	2.78095e-039	1.6581e-025	4.59262e-012	7.86028e-025	1.97312e-012	0.1
162	0.5	0.5	2.83309e-039	1.6787e-025	4.62097e-012	7.95732e-025	1.9853e-012	0.1
163	0.5	0.5	2.88588e-039	1.69943e-025	4.64932e-012	8.05495e-025	1.99748e-012	0.1
164	0.5	0.5	2.93932e-039	1.72028e-025	4.67767e-012	8.15318e-025	2.00966e-012	0.1
165	0.5	0.5	2.99342e-039	1.74126e-025	4.70602e-012	8.25201e-025	2.02184e-012	0.1
166	0.5	0.5	3.04818e-039	1.76236e-025	4.73437e-012	8.35143e-025	2.03402e-012	0.1
167	0.5	0.5	3.1036e-039	1.7836e-025	4.76272e-012	8.45145e-025	2.0462e-012	0.1
168	0.5	0.5	3.15969e-039	1.80496e-025	4.79107e-012	8.55206e-025	2.05838e-012	0.1
169	0.5	0.5	3.21645e-039	1.82644e-025	4.81942e-012	8.65327e-025	2.07056e-012	0.1
170	0.5	0.5	3.27388e-039	1.84806e-025	4.84777e-012	8.75507e-025	2.08274e-012	0.1
171	0.5	0.5	3.332e-039	1.8698e-025	4.87612e-012	8.85747e-025	2.09492e-012	0.1
172	0.5	0.5	3.3908e-039	1.89167e-025	4.90447e-012	8.96046e-025	2.1071e-012	0.1
173	0.5	0.5	3.45029e-039	1.91367e-025	4.93282e-012	9.06405e-025	2.11928e-012	0.1
174	0.5	0.5	3.51047e-039	1.93579e-025	4.96117e-012	9.16824e-025	2.13146e-012	0.1
175	0.5	0.5	3.57134e-039	1.95804e-025	4.98952e-012	9.27302e-025	2.14364e-012	0.1
176	0.5	0.5	3.63292e-039	1.98042e-025	5.01787e-012	9.37839e-025	2.15582e-012	0.1
177	0.5	0.5	3.6952e-039	2.00292e-025	5.04622e-012	9.48436e-025	2.168e-012	0.1
178	0.5	0.5	3.75818e-039	2.02555e-025	5.07457e-012	9.59093e-025	2.18018e-012	0.1
179	0.5	0.5	3.82188e-039	2.04831e-025	5.10291e-012	9.69809e-025	2.19236e-012	0.1
180	0.5	0.5	3.88629e-039	2.0712e-025	5.13126e-012	9.80585e-025	2.20454e-012	0.1
181	0.5	0.5	3.95143e-039	2.09421e-025	5.15961e-012	9.9142e-025	2.21672e-012	0.1
182	0.5	0.5	4.01728e-039	2.11735e-025	5.18796e-012	1.00231e-024	2.2289e-012	0.1
183	0.5	0.5	4.08387e-039	2.14062e-025	5.21631e-012	1.01327e-024	2.24108e-012	0.1
184	0.5	0.5	4.15119e-039	2.16402e-025	5.24466e-012	1.02428e-024	2.25326e-012	0.1
185	0.5	0.5	4.21924e-039	2.18754e-025	5.27301e-012	1.03536e-024	2.26544e-012	0.1
